FaceID,dPostion,dWidth,dTime,score
2,2.0,0.014925373134328358,0.132341,0.46570840605132613
3,457.083143421413,0.48484848484848486,0.132482,0.0021848349674306938
2,438.2921400162225,1.0223880597014925,0.132632,0.002275586443264825
3,19.4164878389476,0.026515151515151516,0.132713,0.051083699849711652
2,2.0,0.0073529411764705881,0.1494,0.46365996814383281
3,442.0904884749275,0.50184501845018448,0.149532,0.0022586524517748761
2,421.028502598102,0.91176470588235292,0.149682,0.0023691632592744145
3,22.561028345356956,0.040590405904059039,0.149764,0.043953372457969576
2,1.4142135623730951,0.0074074074074074077,0.134555,0.64260084940204376
3,423.51505286117043,0.47692307692307695,0.134714,0.0023577860665782726
2,410.00731700787975,0.94814814814814818,0.134855,0.0024325554530703944
3,13.152946437965905,0.011538461538461539,0.13495,0.075191164704093344
2,1.4142135623730951,0.022058823529411766,0.15313,0.6291672951227969
3,410.00731700787975,0.47148288973384028,0.153264,0.0024352701309007826
2,405.7647101461634,0.86029411764705888,0.153412,0.0024583408559009285
3,6.708203932499369,0.038022813688212927,0.153488,0.14493352794802816
2,11.40175425099138,0.035971223021582732,0.135258,0.086408142053040302
3,401.69764749124437,0.47035573122529645,0.135399,0.0024856861624227831
2,401.8084120572888,0.84172661870503596,0.135548,0.0024827098704835889
3,6.4031242374328485,0.011857707509881422,0.13565,0.15265702735322012
2,15.652475842498529,0.014925373134328358,0.154894,0.063201955618422082
3,397.5084904753608,0.484375,0.155088,0.0025116291350267723
2,398.6941183413671,0.9925373134328358,0.15516,0.0025009890432854116
3,2.23606797749979,0.04296875,0.155297,0.4107900197509326
2,14.866068747318506,0.030303030303030304,0.135743,0.066524239256655376
3,391.8022460374621,0.49063670411985016,0.135968,0.002548232623850863
2,407.1817775883395,0.99242424242424243,0.136048,0.0024491180429942168
3,10.04987562112089,0.014981273408239701,0.136195,0.098029106247004241
2,290.32740139366797,1.1893939393939394,0.136267,0.0034287313563607308
3,591.3729787536796,0.082397003745318345,0.136414,0.0016903547637299667
2,14.866068747318506,0.014705882352941176,0.156171,0.066502867312811423
3,395.8092975158618,0.47528517110266161,0.156375,0.0025224437097380197
4,320.00312498474136,0.52249134948096887,0.156405,0.0031183538005636322
2,293.0818998164165,1.0220588235294117,0.156582,0.0033983489523442064
3,587.2759147113051,0.045627376425855515,0.15672,0.0017021906418227019
4,14.142135623730951,0.048442906574394463,0.156741,0.069699430467672699
2,416.0588900624526,0.86764705882352944,0.156903,0.0023976017837323586
3,14.866068747318506,0.034220532319391636,0.15704,0.066412839981676228
4,615.1828996322963,0.12110726643598616,0.15706,0.0016247981452976938
2,12.649110640673518,0.021739130434782608,0.133405,0.078099039567411141
3,401.7661011085928,0.46850393700787402,0.133566,0.0024852860438771369
4,319.71549852955206,0.50909090909090904,0.133729,0.0031215047103311795
2,421.33597045588215,0.8188405797101449,0.133803,0.0023680486917312805
3,14.560219778561036,0.011811023622047244,0.133875,0.06799989157087831
4,615.2349144838904,0.08727272727272728,0.134032,0.001624810943143463
2,318.24675960644123,1.0289855072463767,0.134104,0.0031307738404900277
3,606.4363115777287,0.10236220472440945,0.134175,0.0016483348513237819
4,11.180339887498949,0.018181818181818181,0.134329,0.088239051759389592
2,12.041594578792296,0.022222222222222223,0.156701,0.081829593171328832
3,402.1256022687439,0.47410358565737054,0.15683,0.0024828895647307525
4,339.84113935778873,0.52857142857142858,0.156999,0.0029366272050359299
2,424.4172475288911,0.81481481481481477,0.157075,0.0023507887536677267
3,13.038404810405298,0.023904382470119521,0.157143,0.075646099808806516
4,633.5337402222552,0.125,0.157303,0.0015777448530903439
2,330.2877533303347,1.2370370370370369,0.157376,0.0030149344806569981
3,617.7782773778955,0.20318725099601595,0.157442,0.0016177593567983648
4,5.0,0.07857142857142857,0.157601,0.19097919589955664
2,12.0,0.03787878787878788,0.132823,0.08216453064324801
3,403.47614551544433,0.44081632653061226,0.132966,0.0024749416621381078
4,349.3608449726443,0.54635761589403975,0.133154,0.0028568134535854935
2,432.00925916003234,0.8257575757575758,0.133241,0.0023096381365911348
3,18.027756377319946,0.016326530612244899,0.133327,0.055013338262434389
4,647.4449783572346,0.20198675496688742,0.133495,0.0015437328872605863
2,339.42598604113977,1.25,0.133577,0.0029341899654361757
3,630.6671071175347,0.21224489795918366,0.133659,0.0015847533767817128
4,1.0,0.016556291390728478,0.133818,0.86928229141061941
2,18.110770276274835,0.014598540145985401,0.162888,0.054679897052960856
3,404.4749683231337,0.42323651452282157,0.163012,0.0024687626423657034
4,361.809342057388,0.53198653198653201,0.163174,0.0027585864254291641
2,432.9307103913974,0.83941605839416056,0.163246,0.0023045012517807799
3,11.704699910719626,0.045643153526970952,0.163318,0.083937254434830494
4,658.2742589529079,0.15151515151515152,0.163496,0.0015183970425777578
2,347.65068675324085,1.0291970802919708,0.163565,0.0028666153925028916
3,644.4850657695646,0.15352697095435686,0.163652,0.0015508630873368311
4,3.605551275463989,0.063973063973063973,0.163816,0.26086908843237627
2,24.186773244895647,0.035971223021582732,0.185982,0.040968954333377348
3,393.57083225259464,0.46825396825396826,0.186174,0.0025366208127804669
4,378.33847279915904,0.51798561151079137,0.186316,0.0026382246741275717
2,421.2944338583172,0.85611510791366907,0.186377,0.002367777806101562
3,8.94427190999916,0.023809523809523808,0.186501,0.10923491128409217
4,663.4711749578877,0.071942446043165464,0.186627,0.0015066373150084752
2,363.40198128243605,1.0503597122302157,0.186676,0.0027424382838730269
3,657.4024642484998,0.13095238095238096,0.186817,0.0015204032791902554
4,2.8284271247461903,0.025179856115107913,0.186943,0.32888786775237605
2,21.213203435596427,0.014925373134328358,0.13798,0.046803094047306065
3,378.80865882395034,0.48837209302325579,0.13819,0.0026354959815889515
4,396.9811078628302,0.5368421052631579,0.138334,0.0025147345592562969
2,400.95885075653337,0.85074626865671643,0.138395,0.0024878840542567754
3,3.1622776601683795,0.03875968992248062,0.138528,0.2994401651618504
4,666.4322921347674,0.12982456140350876,0.138663,0.0014999232496108979
2,384.4697647410001,1.1417910447761195,0.138719,0.0025923507133088709
3,667.6743218066724,0.1124031007751938,0.138852,0.0014971727907622362
4,3.605551275463989,0.0070175438596491229,0.138989,0.26655593440388137
2,24.73863375370596,0.022727272727272728,0.158917,0.040127963216914683
3,357.4045327076868,0.45564516129032256,0.159162,0.0027931451981503736
4,417.6374025395714,0.52961672473867594,0.159243,0.0023904786531622831
2,382.4042363782075,0.8257575757575758,0.159319,0.002608314750077746
3,2.23606797749979,0.028225806451612902,0.1595,0.41257635307973461
4,670.5848193927446,0.16027874564459929,0.159574,0.0014905247221079531
2,399.4396074502377,1.1742424242424243,0.159653,0.0024951749375337171
3,667.5462530791406,0.15725806451612903,0.159837,0.0014973122911738242
4,1.0,0.0,0.159906,0.86213882849127443
2,350.4069063246328,0.9555555555555556,0.138863,0.0028449394901736338
3,8.48528137423857,0.095435684647302899,0.139041,0.11468208099890451
4,663.8712224520656,0.080139372822299645,0.139181,0.0015058187634267924
2,414.5419158541148,1.1703703703703703,0.13923,0.0024047044701892575
3,667.5462530791406,0.21576763485477179,0.139357,0.001497227035857701
4,2.23606797749979,0.020905923344947737,0.139487,0.41728200099050494
2,32.14031735997639,0.0074074074074074077,0.298313,0.030820404240706534
3,321.51205265121865,0.48484848484848486,0.158846,0.0031040886555335472
4,441.06235386847516,0.53583617747440271,0.158988,0.0022636870427852666
2,346.95388742598055,0.83703703703703702,0.298706,0.0028728232974645994
3,8.602325267042627,0.060606060606060608,0.159189,0.11335143512676671
4,654.5991139621257,0.15358361774744028,0.159325,0.0015269226484203684
2,419.5092370854306,1.2296296296296296,0.29903,0.0023750831167503091
3,665.9737232053529,0.14015151515151514,0.159513,0.0015008853999425996
4,5.0,0.027303754266211604,0.159647,0.19279149684957211
4,454.4007042248064,0.56810631229235875,0.13542,0.0021972988447499895
3,309.58843647655834,0.47580645161290325,0.135581,0.0032237284577942131
2,10.04987562112089,0.044117647058823532,0.135678,0.097754851918906455
4,649.8384414606448,0.17607973421926909,0.135852,0.0015381057078933313
3,9.219544457292887,0.0,0.135952,0.10688903625424072
2,309.84028143545186,0.82352941176470584,0.136035,0.0032175048133440244
4,2.8284271247461903,0.0,0.136203,0.33731020664360706
3,656.640693225755,0.21370967741935484,0.136278,0.0015220916050518189
2,443.29786825564594,1.213235294117647,0.136357,0.0022489727002232215
4,455.2636598719472,0.5714285714285714,0.15915,0.0021930101648075483
3,295.8530040408581,0.47983870967741937,0.159285,0.0033727708306690238
2,5.385164807134504,0.0076923076923076927,0.159377,0.18010767905654004
4,636.019653784378,0.11295681063122924,0.159559,0.0015716050704136211
3,13.0,0.076612903225806453,0.159651,0.075550019802513177
2,288.4250335875858,1.0538461538461539,0.15973,0.0034525783730723135
4,3.605551275463989,0.026578073089700997,0.159896,0.2637113173258212
3,644.8449426024833,0.18145161290322581,0.159975,0.0015499397503020772
2,449.9611094305818,1.2538461538461538,0.160055,0.0022154527312117423
4,450.4242444629285,0.53924914675767921,0.136868,0.002216801592514014
3,289.0155705148081,0.4943820224719101,0.136989,0.0034524790584446467
2,5.830951894845301,0.046511627906976744,0.137125,0.16626241283458568
